Term: 加油,Count: 1394,TF: 0.02308635,IDF: 1.20474114,TF × IDF: 0.02781307
Term: 一天天,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 出国,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 背,Count: 11,TF: 0.00018217,IDF: 2.20806908,TF × IDF: 0.00040225
Term: 计划,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 管好,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 好不好,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 960,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 连续,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 献血,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 放屁,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 糊,Count: 11,TF: 0.00018217,IDF: 2.71995244,TF × IDF: 0.00049550
Term: 拼,Count: 11,TF: 0.00018217,IDF: 2.54386118,TF × IDF: 0.00046342
Term: 康安,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 不该,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 错过,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 之间,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 春光,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 这时候,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 地震,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 爱护,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 碗,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 著作,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 正轨,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 病区,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 拿到,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 看不见,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 不要松懈,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 官员,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 理想,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 一再,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 现状,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 到达,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 震惊,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 眼里,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 心中,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 两次,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 土,Count: 11,TF: 0.00018217,IDF: 2.04325883,TF × IDF: 0.00037222
Term: 一视同仁,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 之下,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 美团,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 套,Count: 11,TF: 0.00018217,IDF: 2.41892245,TF × IDF: 0.00044066
Term: 康复,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 补贴,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 好难,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 元,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 咯,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 团结一心,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 撒,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 百年好合,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 北上,Count: 11,TF: 0.00018217,IDF: 2.84489118,TF × IDF: 0.00051826
Term: 踏实,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 休戚与共,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 效果,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 呼吸机,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 变得,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 配琦,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 奋战,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 朱广权,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 拘留,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 还给,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 脸上,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 炎亚纶,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 肉夹馍,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 街头巷尾,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 飘来,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 满脸,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 洋溢,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 结束战斗,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 缓期,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 不期而遇,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 开见,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 于国,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 伸出,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 之手,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 于民,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 三元里,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 新病毒,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 致死,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 赠,Count: 11,TF: 0.00018217,IDF: 3.02098244,TF × IDF: 0.00055034
Term: 驱逐出境,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 🥇,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 伊朗,Count: 11,TF: 0.00018217,IDF: 3.32201243,TF × IDF: 0.00060518
Term: 奢望,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 相逢,Count: 10,TF: 0.00016561,IDF: 2.54386118,TF × IDF: 0.00042129
Term: 举报,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 强烈要求,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 不停,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 笑话,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 假期,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 回应,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 抽奖,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 互联网,Count: 10,TF: 0.00016561,IDF: 2.47691439,TF × IDF: 0.00041020
Term: 半个,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 演员,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 就够,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 俄,Count: 10,TF: 0.00016561,IDF: 2.32201243,TF × IDF: 0.00038455
Term: 变化,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 清,Count: 10,TF: 0.00016561,IDF: 1.74222884,TF × IDF: 0.00028853
Term: 愣,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 科普,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 道路,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 小孩,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 鲍毓明,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 一遍,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 政治,Count: 10,TF: 0.00016561,IDF: 2.54386118,TF × IDF: 0.00042129
Term: 外媒,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 承认,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 一张,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 文件,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 集合,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 排队,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 划,Count: 10,TF: 0.00016561,IDF: 2.54386118,TF × IDF: 0.00042129
Term: 发声,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 毒秀,Count: 10,TF: 0.00016561,IDF: 2.54386118,TF × IDF: 0.00042129
Term: 污蔑,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 事儿,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 提醒,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 37,Count: 10,TF: 0.00016561,IDF: 2.47691439,TF × IDF: 0.00041020
Term: 万人,Count: 10,TF: 0.00016561,IDF: 2.47691439,TF × IDF: 0.00041020
Term: 飞,Count: 10,TF: 0.00016561,IDF: 2.54386118,TF × IDF: 0.00042129
Term: 安徽,Count: 10,TF: 0.00016561,IDF: 2.54386118,TF × IDF: 0.00042129
Term: 土地,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 内容,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 转移,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 内部,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 降低,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 境内,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 多天,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 时艰,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 纸,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 放任,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 教育厅,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 女孩,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 惹,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 盲人,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 有限,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 犯罪,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 案子,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 埋,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 湖南,Count: 10,TF: 0.00016561,IDF: 2.47691439,TF × IDF: 0.00041020
Term: 恐慌,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 一套,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 好样,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 十年,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 问责,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 过度,Count: 10,TF: 0.00016561,IDF: 2.41892245,TF × IDF: 0.00040060
Term: 姑娘,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 崩溃,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 表演,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 神奇,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 时光,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 嫌,Count: 10,TF: 0.00016561,IDF: 2.47691439,TF × IDF: 0.00041020
Term: 高价,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 不去,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 欠,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 看成,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 强制,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 介绍,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 导弹,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 大爱,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 解禁,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 人间天堂,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 势力,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 一声,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 画,Count: 10,TF: 0.00016561,IDF: 2.47691439,TF × IDF: 0.00041020
Term: 条,Count: 10,TF: 0.00016561,IDF: 2.24283119,TF × IDF: 0.00037144
Term: 房租,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 提到,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 短袖,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 江西,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 查出来,Count: 10,TF: 0.00016561,IDF: 2.62304243,TF × IDF: 0.00043440
Term: 目睹,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 鸭子,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 堪称,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 传染性,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 称为,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 门口,Count: 10,TF: 0.00016561,IDF: 2.71995244,TF × IDF: 0.00045045
Term: 肺炎,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 安心,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 浪费,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 集体,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 寸心,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 中考,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 语文,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: China,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 1949,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 雄鸡,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 讲话,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 电梯,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 屏住,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 喊道,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 裤裆,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 调整,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 吸毒,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 太快,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 公筷,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 平时,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 凯旋归来,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 凯旋,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 图片,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 被困,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 垃圾,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 一段,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 女,Count: 10,TF: 0.00016561,IDF: 1.84489118,TF × IDF: 0.00030553
Term: 哥哥,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 苗头,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 对准,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 心情,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 批评,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 起码,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 街头,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 稳,Count: 10,TF: 0.00016561,IDF: 2.32201243,TF × IDF: 0.00038455
Term: 春,Count: 10,TF: 0.00016561,IDF: 2.24283119,TF × IDF: 0.00037144
Term: 福利,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 几十万,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 照亮,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 捧,Count: 10,TF: 0.00016561,IDF: 3.02098244,TF × IDF: 0.00050031
Term: 戴好,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 万众一心,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 美方,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 天哪,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 秩序,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 走出,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 暂停,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 华人,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 蛇,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 绿码,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 流泪,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 那海,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 他长,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 开动脑筋,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 加拿大,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 唯,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 沉痛,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 不朽,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 生日,Count: 10,TF: 0.00016561,IDF: 2.84489118,TF × IDF: 0.00047114
Term: 收治,Count: 10,TF: 0.00016561,IDF: 3.32201243,TF × IDF: 0.00055016
Term: 理由,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 一把,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 大使馆,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 欢送,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 水门,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 案,Count: 9,TF: 0.00014905,IDF: 2.02098244,TF × IDF: 0.00030122
Term: 两会,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 危机,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 线上,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 周末,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 补助,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: tm,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 坏人,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 省内,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 救治,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 张伯礼,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 许愿,Count: 9,TF: 0.00014905,IDF: 2.54386118,TF × IDF: 0.00037916
Term: 违规,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 添乱,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 教育局,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 实名制,Count: 9,TF: 0.00014905,IDF: 2.62304243,TF × IDF: 0.00039096
Term: 高风险,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 白宫,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 照片,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 看病,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 思考,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 鸡,Count: 9,TF: 0.00014905,IDF: 2.41892245,TF × IDF: 0.00036054
Term: 骗,Count: 9,TF: 0.00014905,IDF: 1.99979314,TF × IDF: 0.00029807
Term: 劳动,Count: 9,TF: 0.00014905,IDF: 1.97958975,TF × IDF: 0.00029505
Term: 形势,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 大熊猫,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 舔,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 跟上,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 段时间,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 维权,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 亲爱,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 类,Count: 9,TF: 0.00014905,IDF: 2.24283119,TF × IDF: 0.00033429
Term: 监狱,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 繁荣昌盛,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 严惩不贷,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 老虎,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 歌,Count: 9,TF: 0.00014905,IDF: 2.62304243,TF × IDF: 0.00039096
Term: 遍地,Count: 9,TF: 0.00014905,IDF: 2.47691439,TF × IDF: 0.00036918
Term: 变好,Count: 9,TF: 0.00014905,IDF: 2.71995244,TF × IDF: 0.00040541
Term: 瘟疫,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 代价,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 迎接,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
Term: 蔓延,Count: 9,TF: 0.00014905,IDF: 2.84489118,TF × IDF: 0.00042403
Term: 消毒液,Count: 9,TF: 0.00014905,IDF: 3.02098244,TF × IDF: 0.00045028
